序号,代码,名称,最新价,涨跌幅,涨跌额,成交量,成交额,振幅,最高,最低,今开,昨收,量比,换手率,市盈率-动态,市净率,总市值,流通市值,涨速,5分钟涨跌,60日涨跌幅,年初至今涨跌幅
2749,836942,恒立钻具,9.62,0.31,0.03,694.0,664220.46,1.46,9.64,9.5,9.55,9.59,0.7,0.26,12.11,1.37,589966702.0,254472848.0,0.0,0.42,-13.1,-9.16
2750,600623,华谊集团,6.42,0.31,0.02,111037.0,70958096.0,1.25,6.43,6.35,6.37,6.4,1.34,0.6,325.29,0.63,13683906419.0,11955303218.0,0.0,0.16,-7.36,1.58
2751,600851,海欣股份,6.45,0.31,0.02,76531.0,49232158.0,1.4,6.46,6.37,6.39,6.43,0.75,1.04,73.38,1.99,7785515663.0,4761429410.0,0.16,0.16,3.04,10.26
2752,002645,华宏科技,12.92,0.31,0.04,78374.0,102533750.73,4.27,13.43,12.88,12.9,12.88,0.91,1.65,-31.81,1.97,7518809478.0,6132563246.0,0.0,0.0,-32.57,-13.35
2753,301280,珠城科技,51.88,0.31,0.16,5271.0,27223647.74,2.15,52.12,51.01,51.68,51.72,0.82,3.41,24.36,2.08,3379120792.0,801603639.0,-0.08,-0.06,3.82,8.65
2754,835892,中科美菱,9.73,0.31,0.03,1290.0,1252525.85,1.34,9.75,9.62,9.63,9.7,0.86,0.46,44.47,1.6,941191988.0,271449262.0,0.0,0.0,-25.5,-16.55
2755,603967,中创物流,9.75,0.31,0.03,24063.0,23415036.0,1.65,9.79,9.63,9.72,9.72,1.34,0.69,15.82,1.5,3380000423.0,3380000423.0,-0.1,-0.2,-5.16,-2.3
2756,300079,数码视讯,6.52,0.31,0.02,531494.0,343262710.68,4.0,6.61,6.35,6.48,6.5,0.75,4.2,235.8,2.23,9317137780.0,8260611565.0,-0.15,0.0,9.4,36.12
2757,600331,宏达股份,3.29,0.3,0.01,143311.0,47399351.0,1.83,3.34,3.28,3.29,3.28,0.86,0.71,184.78,15.78,6685280000.0,6685280000.0,-0.3,0.0,4.78,14.63
2758,603299,苏盐井神,9.92,0.3,0.03,38807.0,38403695.0,1.01,9.93,9.83,9.89,9.89,0.88,0.5,9.43,1.47,7759511980.0,7639579180.0,0.1,0.1,-9.82,-0.5
2759,300056,中创环保,6.62,0.3,0.02,32694.0,21760110.24,3.48,6.78,6.55,6.68,6.6,0.61,0.85,-42.74,6.6,2551946733.0,2551224325.0,0.0,-0.15,-26.69,-5.56
2760,688428,诺诚健华-U,13.31,0.3,0.04,34229.0,45802861.0,3.24,13.64,13.21,13.24,13.27,0.74,1.41,-26.49,3.09,23483118526.0,3224927031.0,-0.22,0.08,-20.44,-5.67
2761,600872,中炬高新,36.86,0.3,0.11,73765.0,271725983.0,2.39,37.18,36.3,36.7,36.75,0.62,0.94,48.35,9.16,28948957517.0,28948957517.0,0.05,-0.11,-6.92,-0.03
2762,605028,世茂能源,16.79,0.3,0.05,5451.0,9137096.0,2.09,16.89,16.54,16.71,16.74,0.69,1.36,16.56,2.33,2686400000.0,671600000.0,-0.06,0.0,-3.89,1.94
2763,002236,大华股份,23.54,0.3,0.07,1035214.0,2395871508.88,9.46,24.26,22.04,23.47,23.47,0.97,5.29,39.52,2.48,78300267978.0,46092048469.0,0.04,-0.25,80.38,108.13
2764,601377,兴业证券,6.74,0.3,0.02,1044341.0,699229294.0,2.53,6.75,6.58,6.62,6.72,1.1,1.21,17.57,1.1,58206554362.0,58206554362.0,0.0,0.15,0.6,17.42
2765,002114,罗平锌电,6.75,0.3,0.02,46288.0,31367653.8,2.53,6.88,6.71,6.72,6.73,0.74,1.43,-78.85,1.78,2182918052.0,2182888055.0,0.0,0.0,-10.36,1.05
2766,603272,联翔股份,16.96,0.3,0.05,8422.0,14180388.0,2.37,17.0,16.6,16.76,16.91,1.77,3.25,-109.38,2.72,1757513920.0,439378480.0,0.06,0.36,-7.32,-1.74
2767,833266,生物谷,6.81,0.29,0.02,2024.0,1369503.2,2.06,6.86,6.72,6.78,6.79,1.56,0.21,126.29,0.86,871680000.0,669589164.0,0.0,0.0,-10.04,0.15
2768,300758,七彩化学,10.22,0.29,0.03,27008.0,27590378.26,2.45,10.35,10.1,10.19,10.19,0.73,0.86,-70.8,2.66,4192625921.0,3227204731.0,0.0,0.0,-28.28,-14.12
2769,301388,欣灵电气,23.85,0.29,0.07,5721.0,13651079.24,1.64,24.04,23.65,23.65,23.78,0.79,2.35,31.07,2.38,2443375260.0,579364200.0,0.04,0.13,-5.88,1.92
2770,836433,大唐药业,3.41,0.29,0.01,1411.0,480862.61,2.06,3.45,3.38,3.4,3.4,0.8,0.08,29.64,1.82,890068928.0,576742456.0,0.0,0.0,-8.09,-0.29
2771,000404,长虹华意,6.82,0.29,0.02,363165.0,246564995.76,3.09,6.92,6.71,6.77,6.8,0.74,5.23,18.85,1.3,4746692577.0,4740006883.0,0.0,0.15,10.89,24.91
2772,688251,井松智能,27.29,0.29,0.08,4060.0,11161433.0,2.35,27.82,27.18,27.21,27.21,0.5,2.73,-41.16,2.13,1621802783.0,405449195.0,-0.62,-0.55,-19.57,-8.21
2773,000738,航发控制,23.91,0.29,0.07,86919.0,207602593.43,2.52,24.15,23.55,23.68,23.84,0.63,0.66,32.28,2.75,31446049464.0,31446049464.0,-0.04,-0.08,-11.12,-6.75
2774,002717,岭南股份,3.42,0.29,0.01,516018.0,175606273.12,2.64,3.45,3.36,3.4,3.41,0.96,3.56,-28.42,1.82,5743663086.0,4957899372.0,-0.29,-0.29,-7.57,20.0
2775,300146,汤臣倍健,23.95,0.29,0.07,196193.0,470115098.04,2.81,24.24,23.57,23.87,23.88,0.96,1.74,9.89,3.58,40726202924.0,27054144914.0,0.0,0.13,4.63,5.79
2776,301439,泓淋电力,17.22,0.29,0.05,32309.0,55607737.68,1.92,17.34,17.01,17.06,17.17,0.75,3.5,40.75,2.49,6700333151.0,1588833762.0,0.0,0.0,-13.86,-13.86
2777,000833,粤桂股份,6.89,0.29,0.02,53355.0,36465482.94,2.18,6.9,6.75,6.77,6.87,0.7,1.41,28.82,1.38,4605288753.0,2605005802.0,-0.14,0.0,-5.23,2.23
2778,603718,海利生物,10.36,0.29,0.03,48179.0,49679547.0,2.03,10.4,10.19,10.19,10.33,0.93,0.75,117.17,5.87,6671840000.0,6671840000.0,-0.1,0.0,-7.75,5.5
2779,002363,隆基机械,6.92,0.29,0.02,30859.0,21368789.0,1.74,6.98,6.86,6.9,6.9,0.68,0.74,52.26,1.35,2900589283.0,2879414083.0,0.0,-0.14,-14.88,-1.84
2780,002722,物产金轮,13.87,0.29,0.04,19063.0,26536279.28,2.02,14.03,13.75,13.82,13.83,0.96,1.09,39.2,1.21,2865052320.0,2433874159.0,0.0,0.0,-1.98,5.88
2781,301109,军信股份,17.36,0.29,0.05,20160.0,34957005.23,1.62,17.43,17.15,17.21,17.31,0.8,2.04,15.98,1.39,7117773600.0,1712578426.0,0.0,0.06,5.53,9.73
2782,002626,金达威,21.02,0.29,0.06,39870.0,83486162.2,2.58,21.16,20.62,20.83,20.96,0.69,0.65,36.86,3.45,12820828886.0,12818937086.0,0.0,-0.1,2.74,1.45
2783,603711,香飘飘,21.16,0.28,0.06,46445.0,96934945.0,5.5,21.4,20.24,21.05,21.1,0.87,1.13,371.66,2.78,8691381128.0,8691381128.0,0.05,0.09,11.66,40.69
2784,002047,宝鹰股份,3.53,0.28,0.01,110770.0,38931687.4,1.99,3.55,3.48,3.5,3.52,0.85,0.83,-15.49,5.57,5352357886.0,4726007913.0,0.0,0.0,-9.02,-9.95
2785,300117,嘉寓股份,3.54,0.28,0.01,140671.0,49485623.04,3.12,3.57,3.46,3.51,3.53,0.86,1.96,119.11,82.04,2537330400.0,2537330400.0,0.28,0.0,-9.92,0.57
2786,002793,罗欣药业,7.1,0.28,0.02,47864.0,33862431.1,1.98,7.15,7.01,7.06,7.08,0.66,0.46,-21.39,2.51,7721878251.0,7412795236.0,0.0,0.0,-15.07,-7.43
2787,300219,鸿利智汇,7.11,0.28,0.02,79120.0,56222319.36,1.41,7.15,7.05,7.11,7.09,0.76,1.12,27.77,2.09,5033478328.0,5024273615.0,0.0,-0.14,-9.43,6.44
2788,601011,宝泰隆,3.59,0.28,0.01,130580.0,46723240.0,1.4,3.6,3.55,3.55,3.58,0.81,0.68,56.73,0.89,6877235695.0,6877235695.0,-0.28,-0.28,-2.97,3.46
2789,301022,海泰科,28.78,0.28,0.08,1567.0,4514879.28,1.29,29.0,28.63,28.63,28.7,0.53,0.48,51.95,2.03,1841920000.0,939071312.0,-0.03,-0.03,-3.0,7.19
2790,688213,思特威-W,50.95,0.28,0.14,16524.0,85740370.0,5.43,53.21,50.45,50.56,50.81,1.0,5.16,-198.4,5.5,20380509500.0,1630807600.0,-0.25,-0.35,6.15,31.31
2791,601059,信达证券,14.66,0.27,0.04,169705.0,247988656.0,2.74,14.81,14.41,14.49,14.62,0.82,5.23,55.05,2.86,47542380000.0,4754238000.0,0.14,0.14,1.95,77.7
2792,603176,汇通集团,7.35,0.27,0.02,41383.0,30331766.0,2.18,7.39,7.23,7.25,7.33,0.63,2.76,-39.12,3.46,3429951000.0,1102451005.0,-0.14,0.0,-0.27,6.06
2793,603155,新亚强,25.88,0.27,0.07,3597.0,9324465.0,1.78,26.15,25.69,25.81,25.81,0.81,0.64,26.58,2.43,5837544560.0,1459386140.0,-0.08,-0.04,-9.45,-3.68
2794,000959,首钢股份,3.71,0.27,0.01,175491.0,65124604.84,1.89,3.73,3.66,3.68,3.7,1.03,0.29,-124.03,0.6,29011714621.0,22309362815.0,0.0,0.0,-4.63,-1.59
2795,688779,长远锂科,11.15,0.27,0.03,95325.0,106185549.0,1.98,11.19,10.97,11.0,11.12,0.55,0.92,5786.3,2.76,21510649933.0,11551895885.0,-0.18,0.0,-31.34,-23.58
2796,002253,川大智胜,14.9,0.27,0.04,95084.0,140680315.0,4.91,15.22,14.49,15.02,14.86,0.66,4.57,575.86,2.44,3361828816.0,3097768795.0,-0.07,0.0,-11.41,26.92
2797,831832,科达自控,11.18,0.27,0.03,831.0,932390.58,2.6,11.39,11.1,11.23,11.15,0.88,0.2,40.31,1.37,857757550.0,467630857.0,0.0,0.36,-7.68,0.72
2798,301386,未来电器,22.48,0.27,0.06,12408.0,27846827.05,1.65,22.59,22.22,22.26,22.42,0.59,3.74,49.24,2.04,3147200000.0,746222521.0,-0.04,0.09,-25.04,-25.04
2799,002755,奥赛康,11.28,0.27,0.03,54790.0,61294308.76,4.98,11.43,10.87,10.89,11.25,0.73,0.59,-38.16,3.62,10469648759.0,10469549777.0,0.09,0.09,34.93,42.07
2800,301105,鸿铭股份,34.06,0.26,0.09,1689.0,5756948.68,1.65,34.36,33.8,33.96,33.97,0.62,1.35,318.16,1.86,1703000000.0,425750000.0,0.15,0.03,-14.12,-10.81
2801,601018,宁波港,3.8,0.26,0.01,1395955.0,532517442.0,5.01,3.92,3.73,3.78,3.79,5.75,1.06,18.65,1.01,73926675916.0,50056821674.0,0.53,0.0,4.11,6.15
2802,002102,ST冠福,3.81,0.26,0.01,161502.0,61335403.0,2.11,3.83,3.75,3.8,3.8,0.7,0.67,29.37,2.54,10034916265.0,9157195645.0,0.0,-0.26,25.33,22.12
2803,000526,学大教育,19.06,0.26,0.05,140791.0,264824869.4,5.73,19.49,18.4,18.99,19.01,2.08,11.96,110.3,5.1,2244557234.0,2244557234.0,0.11,-0.21,-8.5,6.78
2804,600433,冠豪高新,3.82,0.26,0.01,166458.0,63306657.0,1.57,3.83,3.77,3.79,3.81,1.25,1.16,222.36,1.33,7060227820.0,5498731061.0,0.0,0.0,-15.11,-6.14
2805,601579,会稽山,11.6,0.26,0.03,50800.0,58854357.0,1.73,11.66,11.46,11.53,11.57,1.05,1.06,17.51,1.48,5561775544.0,5561775544.0,-0.09,-0.17,-13.95,-17.2
2806,001319,铭科精技,19.4,0.26,0.05,5198.0,10066611.0,1.71,19.53,19.2,19.22,19.35,0.61,1.47,38.06,2.31,2743160000.0,685790000.0,0.1,0.15,-20.98,-4.1
2807,002629,仁智股份,3.89,0.26,0.01,81208.0,31426914.36,2.06,3.9,3.82,3.83,3.88,0.89,2.36,-33.96,53.21,1698560720.0,1340473803.0,0.26,0.0,-11.79,-4.19
2808,603915,国茂股份,19.48,0.26,0.05,31007.0,60190304.0,1.9,19.57,19.2,19.5,19.43,0.69,0.47,40.12,3.85,12900485069.0,12739450727.0,0.26,-0.31,-11.58,-6.53
2809,300433,蓝思科技,11.69,0.26,0.03,280941.0,327454533.08,2.92,11.84,11.5,11.68,11.66,0.55,0.57,225.18,1.31,58139981177.0,57989119541.0,0.0,0.0,-12.3,11.02
2810,601218,吉鑫科技,3.91,0.26,0.01,64445.0,25118692.0,2.56,3.92,3.82,3.82,3.9,1.08,0.66,93.47,1.36,3821477600.0,3813466772.0,0.0,0.0,-6.68,-1.51
2811,301002,崧盛股份,19.63,0.26,0.05,5634.0,11045490.8,1.79,19.8,19.45,19.51,19.58,0.76,1.01,137.9,2.99,2412057607.0,1099669793.0,0.0,0.0,-16.93,-12.76
2812,300358,楚天科技,15.76,0.25,0.04,76042.0,120453128.76,2.42,16.03,15.65,15.72,15.72,0.99,1.47,16.99,2.08,9062835028.0,8146852938.0,0.0,-0.06,-5.69,6.85
2813,301163,宏德股份,27.65,0.25,0.07,4392.0,12141650.58,2.14,27.93,27.34,27.46,27.58,0.94,1.29,33.68,2.05,2256240000.0,940856946.0,-0.14,-0.25,-8.87,5.17
2814,605289,罗曼股份,27.88,0.25,0.07,20151.0,55840110.0,3.27,28.18,27.27,27.57,27.81,0.58,3.98,59.78,2.41,3020449500.0,1411006800.0,-0.11,-0.11,-9.33,30.52
2815,002639,雪人股份,7.99,0.25,0.02,70731.0,56492307.24,1.76,8.04,7.9,7.95,7.97,0.64,1.09,282.93,2.49,6173091402.0,5198177394.0,0.0,0.0,-10.73,-6.0
2816,002771,真视通,11.99,0.25,0.03,52057.0,61901437.0,2.26,12.05,11.78,11.94,11.96,0.81,3.08,-40.9,3.54,2515071559.0,2024241773.0,0.0,0.08,-12.86,-6.33
2817,603506,南都物业,12.01,0.25,0.03,16155.0,19370283.0,1.92,12.09,11.86,11.94,11.98,0.73,0.86,13.98,2.11,2255211126.0,2255211126.0,0.25,0.0,-8.11,-2.91
2818,300661,圣邦股份,124.41,0.25,0.31,28362.0,354273174.74,2.41,126.21,123.22,123.48,124.1,0.41,0.84,368.98,12.68,44582177443.0,42158285469.0,-0.02,0.01,-32.26,-27.92
2819,300125,聆达股份,16.06,0.25,0.04,46073.0,74574440.0,3.18,16.48,15.97,16.01,16.02,0.73,1.75,-157.9,6.53,4263929920.0,4232227319.0,0.19,0.0,-24.49,-19.05
2820,000725,京东方Ａ,4.03,0.25,0.01,3854994.0,1532121184.08,4.48,4.06,3.88,3.97,4.02,1.36,1.03,155.6,1.2,153931344587.0,150281692831.0,0.0,0.25,0.5,19.23
2821,000965,天保基建,4.04,0.25,0.01,159865.0,64588265.24,2.23,4.08,3.99,4.02,4.03,0.85,1.44,50.92,0.82,4483716816.0,4483716816.0,0.25,0.0,-17.72,-14.23
2822,002165,红 宝 丽,4.06,0.25,0.01,175410.0,71094553.58,3.21,4.13,4.0,4.03,4.05,0.51,2.41,-37.11,1.48,2985195538.0,2951902560.0,0.25,0.0,-8.56,0.25
2823,003005,竞业达,32.74,0.24,0.08,24621.0,80032453.0,3.03,33.1,32.11,32.82,32.66,0.93,4.82,-87.91,3.31,4858616000.0,1671173685.0,0.0,0.18,-26.82,-18.56
2824,600682,南京新百,8.22,0.24,0.02,65734.0,53950858.0,2.44,8.28,8.08,8.12,8.2,0.84,0.56,15.36,0.65,11065206857.0,9576795461.0,0.0,0.12,-11.14,-9.97
2825,603878,武进不锈,12.36,0.24,0.03,49115.0,60619944.0,2.35,12.53,12.24,12.36,12.33,0.69,1.23,17.05,1.87,4953379361.0,4953379361.0,0.08,-0.08,-8.58,14.87
2826,833580,科创新材,4.13,0.24,0.01,563.0,231760.15,0.97,4.15,4.11,4.11,4.12,0.54,0.24,18.01,1.07,355180000.0,98326928.0,0.0,0.0,-9.63,-2.82
2827,002403,爱仕达,8.32,0.24,0.02,44345.0,36690827.7,2.77,8.38,8.15,8.18,8.3,1.41,1.45,-18.2,1.41,2834112977.0,2545391297.0,-0.12,0.0,-25.11,7.35
2828,300619,金银河,58.8,0.24,0.14,3438.0,20324434.0,3.24,59.9,58.0,58.66,58.66,0.51,0.48,61.22,5.53,5212916411.0,4232889343.0,0.03,0.15,-13.09,-5.77
2829,600095,湘财股份,8.41,0.24,0.02,386142.0,322987300.0,2.5,8.44,8.23,8.26,8.39,1.01,3.41,39.33,1.98,24045438137.0,9535263416.0,0.0,0.12,-17.31,11.24
2830,688597,煜邦电力,12.81,0.23,0.03,14120.0,18124295.0,2.58,13.01,12.68,12.8,12.78,0.88,1.1,-110.75,2.62,2260618874.0,1649162718.0,-0.16,-0.31,-17.3,-14.83
2831,300488,恒锋工具,21.53,0.23,0.05,5152.0,11114996.0,2.0,21.78,21.35,21.56,21.48,0.7,0.38,45.6,2.76,3567074920.0,2943078293.0,0.0,0.0,-14.56,-2.31
2832,300274,阳光电源,113.0,0.23,0.26,340812.0,3875389900.07,6.31,116.96,109.85,110.0,112.74,0.75,3.02,27.83,8.32,167826581192.0,127602161484.0,0.18,0.33,-8.09,1.07
2833,002487,大金重工,30.56,0.23,0.07,126472.0,388810218.7,4.33,31.43,30.11,30.19,30.49,0.64,2.31,65.18,2.96,19489620105.0,16724899689.0,0.03,0.13,-32.95,-26.13
2834,688560,明冠新材,31.11,0.23,0.07,23122.0,72193419.0,3.35,31.75,30.71,31.05,31.04,0.42,2.56,80.59,1.99,6262502669.0,2809784767.0,-0.16,-0.13,-35.68,-32.81
2835,301256,华融化学,8.96,0.22,0.02,41889.0,37584943.0,2.13,9.06,8.87,8.94,8.94,0.92,3.08,29.12,2.6,4300800000.0,1220352000.0,-0.11,0.0,-0.88,0.45
2836,600657,信达地产,4.49,0.22,0.01,160505.0,72015410.0,2.46,4.52,4.41,4.47,4.48,0.98,0.56,142.58,0.53,12804934892.0,12804934892.0,0.0,0.0,-18.81,-12.65
2837,600055,万东医疗,22.58,0.22,0.05,69860.0,157244973.0,3.11,22.85,22.15,22.69,22.53,0.86,1.29,130.39,3.42,15875118690.0,12211629773.0,-0.22,-0.09,2.82,15.56
2838,600645,中源协和,18.13,0.22,0.04,54851.0,99406519.0,1.33,18.27,18.03,18.08,18.09,0.84,1.17,56.75,2.37,8483913376.0,8480673091.0,-0.17,-0.06,-3.2,6.58
2839,601015,陕西黑猫,4.54,0.22,0.01,79219.0,35827517.0,2.43,4.56,4.45,4.49,4.53,1.07,0.39,41.41,1.05,9272939281.0,9272939281.0,0.0,-0.22,-11.5,0.0
2840,002623,亚玛顿,27.34,0.22,0.06,19841.0,54430464.64,2.75,27.75,27.0,27.18,27.28,0.71,1.0,86.98,1.68,5442368750.0,5430711658.0,-0.04,-0.04,-17.55,-9.29
2841,002829,星网宇达,36.93,0.22,0.08,24174.0,89731858.01,3.09,37.64,36.5,36.68,36.85,0.76,2.35,75.17,3.29,6357363302.0,3791153108.0,0.03,-0.05,-6.53,7.39
2842,835237,力佳科技,13.86,0.22,0.03,580.0,806412.48,2.31,14.14,13.82,13.83,13.83,0.98,0.53,93.98,1.73,712681200.0,152549979.0,0.0,0.0,-14.34,-7.23
2843,002822,中装建设,4.67,0.21,0.01,125221.0,58018340.0,3.0,4.67,4.53,4.56,4.66,1.46,1.92,-54.0,0.98,3332505462.0,3038162974.0,0.21,0.0,-1.68,9.37
2844,002613,北玻股份,4.68,0.21,0.01,84850.0,39770437.57,2.57,4.75,4.63,4.67,4.67,0.93,1.46,37.27,2.65,4385955600.0,2716673142.0,0.0,0.21,-22.39,1.96
2845,601727,上海电气,4.7,0.21,0.01,1441872.0,683804514.0,4.48,4.85,4.64,4.66,4.69,2.59,1.14,49.9,1.33,73225102732.0,59480037332.0,0.21,0.21,14.08,19.29
2846,601009,南京银行,9.44,0.21,0.02,463959.0,432291245.0,3.4,9.46,9.14,9.3,9.42,1.66,0.5,4.5,0.75,97644829070.0,86967167077.0,-0.11,0.0,-7.0,-9.4
2847,300020,银江技术,9.45,0.21,0.02,521352.0,496079552.21,4.77,9.7,9.25,9.29,9.43,1.16,8.31,25.76,1.74,6197206863.0,5927522801.0,0.11,0.11,27.88,49.76
2848,300956,英力股份,14.19,0.21,0.03,10231.0,14511386.37,2.54,14.33,13.97,14.25,14.16,0.81,1.79,-21.39,1.83,1873090089.0,808896594.0,0.14,0.07,-9.56,4.96
2849,600056,中国医药,14.26,0.21,0.03,352483.0,502160336.0,3.51,14.48,13.98,14.07,14.23,0.84,2.36,19.84,1.92,21331245206.0,21323712076.0,0.0,-0.07,-6.43,-17.24
2850,603337,杰克股份,19.18,0.21,0.04,13666.0,26345630.0,1.99,19.47,19.09,19.21,19.14,1.01,0.28,20.78,2.13,9322246740.0,9239761519.0,-0.16,-0.16,-7.34,0.74
2851,600152,维科技术,9.59,0.21,0.02,135468.0,129968038.0,3.76,9.79,9.43,9.49,9.57,0.48,2.58,-45.92,2.69,5033834750.0,5033834750.0,0.1,0.1,-33.63,-35.07
2852,000838,财信发展,4.83,0.21,0.01,56782.0,27379471.47,1.04,4.84,4.79,4.8,4.82,0.6,0.54,-268.83,5.52,5315232281.0,5089689080.0,0.0,0.0,-14.21,-10.06
2853,600126,杭钢股份,4.84,0.21,0.01,161759.0,78262331.0,1.86,4.88,4.79,4.83,4.83,1.22,0.48,128.23,0.81,16345595162.0,16345595162.0,0.21,0.41,5.68,17.19
2854,000006,深振业Ａ,4.85,0.21,0.01,177148.0,85494435.38,2.69,4.87,4.74,4.78,4.84,1.25,1.31,-135.44,0.83,6547475973.0,6547475973.0,-0.21,-0.21,-11.33,-23.02
2855,300342,天银机电,9.72,0.21,0.02,99827.0,98023414.46,4.02,10.03,9.64,9.68,9.7,0.65,2.4,58.09,2.74,4131341298.0,4045935274.0,-0.31,-0.1,10.71,25.74
2856,603068,博通集成,29.39,0.2,0.06,25720.0,75051061.0,1.7,29.46,28.96,29.28,29.33,0.7,1.71,-30.1,2.51,4420989751.0,4420989751.0,0.03,0.0,-9.98,3.27
2857,600257,大湖股份,4.9,0.2,0.01,94544.0,46216534.0,1.64,4.93,4.85,4.85,4.89,0.9,1.96,-64.52,2.71,2358062221.0,2358062221.0,0.2,0.2,-9.93,-18.2
2858,688580,伟思医疗,79.95,0.2,0.16,9823.0,78605118.0,3.47,81.3,78.53,80.04,79.79,0.58,3.97,45.6,3.53,5486478167.0,1980141238.0,-0.12,-0.19,18.85,50.28
2859,000733,振华科技,90.05,0.2,0.18,45512.0,408030460.23,2.47,90.63,88.41,89.43,89.87,0.81,0.88,15.95,4.47,46863205778.0,46835110178.0,0.0,0.13,-20.72,-21.17
2860,832000,安徽凤凰,5.01,0.2,0.01,1477.0,734992.4,3.0,5.02,4.87,4.95,5.0,2.22,0.45,7.99,0.9,472743600.0,164024299.0,1.01,1.01,-6.53,2.45
2861,603458,勘设股份,10.05,0.2,0.02,37529.0,37538986.0,1.5,10.05,9.9,9.9,10.03,1.2,1.21,33.05,0.93,3153731677.0,3128764462.0,0.1,0.2,0.4,6.46
2862,002548,金新农,5.07,0.2,0.01,116222.0,58830756.39,1.38,5.09,5.02,5.04,5.06,1.11,1.75,-10.31,2.05,4086966358.0,3369229502.0,0.0,0.0,-13.92,-15.64
2863,832278,鹿得医疗,5.23,0.19,0.01,891.0,467032.47,1.34,5.27,5.2,5.27,5.22,1.25,0.12,18.71,2.29,920480000.0,381729332.0,-0.57,-0.57,-11.95,-7.92
2864,600435,北方导航,10.76,0.19,0.02,186275.0,201740134.0,3.35,10.99,10.63,10.67,10.74,0.97,1.24,164.09,6.06,16114859970.0,16114859970.0,0.0,0.0,-11.07,-7.24
2865,002631,德尔未来,5.4,0.19,0.01,22892.0,12340323.0,1.67,5.44,5.35,5.4,5.39,0.68,0.35,-51.23,2.11,3556733782.0,3536652883.0,0.0,-0.18,-11.62,-3.57
2866,301023,江南奕帆,37.83,0.19,0.07,4118.0,15572344.42,1.67,38.12,37.49,37.7,37.76,0.77,1.78,36.89,2.46,2118489458.0,874639058.0,0.0,0.0,-18.72,5.52
2867,002081,金 螳 螂,5.41,0.19,0.01,208591.0,112315755.1,2.78,5.43,5.28,5.31,5.4,0.95,0.79,13.15,1.13,14365301157.0,14297573741.0,0.19,0.19,0.0,11.55
2868,836807,奔朗新材,5.47,0.18,0.01,739.0,402757.4,1.1,5.48,5.42,5.42,5.46,0.61,0.1,19.39,1.03,994883600.0,389364512.0,0.18,0.18,-12.06,-4.37
2869,002183,怡 亚 通,5.49,0.18,0.01,142164.0,77920171.62,1.46,5.51,5.43,5.48,5.48,0.94,0.55,118.5,1.6,14257579910.0,14253750431.0,0.0,0.0,-13.0,-14.62
2870,300577,开润股份,16.49,0.18,0.03,14597.0,24079923.72,3.4,16.78,16.22,16.7,16.46,0.69,1.09,28.23,2.32,3954156146.0,2208833884.0,-0.06,-0.06,-1.08,3.45
2871,301101,明月镜片,66.11,0.18,0.12,11240.0,73800060.8,2.65,66.45,64.7,65.14,65.99,0.3,2.36,63.35,5.9,8881309954.0,3149837394.0,0.09,0.03,-1.97,4.9
2872,000595,宝塔实业,5.51,0.18,0.01,105875.0,58757887.14,3.64,5.64,5.44,5.46,5.5,0.55,0.93,-87.93,9.67,6273996577.0,6270930802.0,-0.18,0.0,-21.95,-18.01
2873,834682,球冠电缆,5.53,0.18,0.01,1859.0,1026094.97,1.27,5.54,5.47,5.49,5.52,0.99,0.23,14.02,1.19,1150240000.0,442030043.0,0.36,0.36,3.36,8.01
2874,603261,立航科技,33.21,0.18,0.06,4416.0,14626364.0,2.53,33.55,32.71,32.77,33.15,0.7,1.71,-116.69,2.99,2604687599.0,855292864.0,0.09,0.09,-20.85,-3.66
2875,002372,伟星新材,22.17,0.18,0.04,94946.0,209064333.81,2.85,22.29,21.66,22.0,22.13,0.95,0.65,50.83,6.41,35296368994.0,32225613645.0,0.09,0.0,-2.64,3.89
2876,603106,恒银科技,5.56,0.18,0.01,60087.0,33127192.0,3.6,5.65,5.45,5.55,5.55,0.83,1.15,-24.38,2.0,2894091200.0,2894091200.0,0.0,0.0,-18.24,7.96
2877,301196,唯科科技,33.57,0.18,0.06,4108.0,13751408.61,1.34,33.71,33.26,33.5,33.51,1.06,1.11,32.3,1.4,4189536000.0,1247964750.0,-0.03,-0.09,-6.44,-0.03
2878,301123,奕东电子,22.44,0.18,0.04,10699.0,23995898.5,1.61,22.57,22.21,22.36,22.4,0.68,1.4,62.65,1.69,5241984000.0,1714779820.0,0.04,0.0,-7.62,2.42
2879,300360,炬华科技,16.96,0.18,0.03,251508.0,434777115.95,4.02,17.6,16.92,17.21,16.93,0.86,5.77,17.79,2.68,8554405657.0,7392315039.0,0.0,-0.12,0.53,16.56
2880,688269,凯立新材,64.11,0.17,0.11,12224.0,80037416.0,5.59,67.36,63.78,64.01,64.0,1.75,2.02,50.77,8.29,8379433440.0,3877109949.0,0.14,0.11,-23.42,-25.28
2881,301186,超达装备,29.31,0.17,0.05,9524.0,28164328.0,3.76,30.15,29.05,29.05,29.26,1.31,4.41,33.5,1.83,2132561073.0,633117514.0,0.0,-0.51,-5.97,8.0
2882,002625,光启技术,17.6,0.17,0.03,306366.0,538838220.56,4.27,17.95,17.2,17.35,17.57,1.02,1.72,94.14,4.55,37920746371.0,31279100336.0,0.06,-0.06,-3.93,3.41
2883,301265,华新环保,11.83,0.17,0.02,13495.0,15939907.66,1.35,11.86,11.7,11.75,11.81,0.64,1.88,32.3,1.75,3584172743.0,849918164.0,0.0,0.08,-8.29,-3.11
